videoId,publishedAt,channelId,channelTitle,title,description,viewCount,likeCount,commentCount,favoriteCount,categoryId
2Uor69CrFKM,2006-07-28T13:14:37Z,UCRH6W02lZXaZdKvfzzFf7Bw,Mikkel Nyholt,Counter Strike frag - Jådd Pe :),"Hillarious!!!

A guy playin' counter strike, and comments everything. Then he complains about the cam!",921,2,1,0,24
GokM3E536_Q,2006-07-24T02:53:52Z,UCG75twcXSTY65FssO597i1A,JLsteely,"""Catch-22: CounterStrike"" by J.L. Steely","A short video I made showing the perceived inconsistencies of Counter-Strike. This footage is of my friend playing Counter-Strike--and he was kind enough to inform me of this and let me publicize it.

Published originally on 05/12/03.

NOTE: *** J.L. Steely's ""old school"" pool of videos; made with no intentions of editing quality. ***",908,1,1,0,24
VrKRttKJfd4,2006-07-09T20:05:12Z,UC7IE0YIsUrfGXN-GpVtG05A,h0Oray,Counter-Strike:Source Member «*†0s*»h0Oray,Das ist ein Film über «*†0s*»h0Oray,873,0,1,0,24
SPTKl7CK2ao,2006-07-24T01:16:57Z,UClJQ6EADgc_pOfky7G4CQ9A,Things and Stuff,short deaging clip,me being bored in a deathmatch. because im allowed to.,871,2,3,0,24
-Y4hIUvsXD0,2006-07-10T14:54:43Z,UCA2hsbteEkFGDoKXHNf6nKA,zero123e,COUNTER-STRIKE 4 HEADSHOTS,COUNTER-STRIKE 4 HEADSHOTS,853,1,2,0,1
cNwoHyDOMiw,2006-07-01T13:59:14Z,UCFfPldSCN1Xxe8jy2F5iWOA,fejao2,Counter-Strike,"-ok, let's go!
-roger that!",823,1,1,0,23
l_OwI9tJEmA,2006-07-21T17:01:21Z,UCFzCoZ039dI2qB5AOq2YHVg,turtler7,Spawn Killing Extraordinaire,"This is a mean way to run a defence round on headlong, and a fairly effective way of making the other team quit the game early on.",818,3,1,0,24
ae2y5nFhp7o,2006-07-02T13:16:55Z,UC46ob5H-tUIO-ETXWiu-0KQ,PizzaaSalami,trickjump_extended,It's a great jump video. Enjoy it!,813,1,2,0,24
Pn5mXzQ3YKg,2006-07-03T22:35:47Z,UCXdTc4Dbd6xHnRoykm7V3Sg,gridthree,Frame Work Pictures - Counter Strike Round 1,Frame Work Pictures - Counter Strike Round 1,813,1,,0,24
ePk8LDT_5zg,2006-07-28T04:22:54Z,UCFAsCbIRis8FtLy4ppyzZfA,rocknot,Twisted Counterstrike,"A CS video my friend made, but as far as I know never uploaded to youtube or any other place. So I figured I would do it for him.",793,3,0,0,24
DjG-z79s9O8,2006-07-23T19:03:45Z,UCPgyeSmTNYazpWlHd4clXFw,madchevy,counter strike source {CMF}5,bunny jump,790,1,0,0,24
vInAzhzV2Z8,2006-07-26T03:54:47Z,UCKpLSZ9Yz_Ln2mzsK5jQsNQ,ratamol,counter strike,"DuH and Yure ...

Go Go Go...",776,6,1,0,23
3cBAuMWiqns,2006-07-10T11:44:39Z,UCcL_uWVynek0a105fIZ2KIw,tobias1792,TOBIAScs1.6  MOVIE,a counter-strike movie,775,0,1,0,24
I6vCStkUUg8,2006-07-24T13:22:09Z,UCmFOAf_UhIwVqJ-r1lugSRQ,eadeadead,"Counter Strike 1.6 - RAVE ""I wish""",RAVE  \o/,759,2,1,0,24
Xh1zK5a1F7E,2006-08-03T23:50:06Z,UC_dCXPRW6qdECfjdGwD7jeQ,maKred,counter strike maKred arthur raymundo,"counter strike, fregs or die",512,,1,0,24
kiTfF9NlfdY,2006-08-30T18:46:30Z,UCld1X_tbvlY6JNyyT_yHt9g,Southsoldi3r,Yannick's Counter Strike Source movie,ein video von mir während ich css zocke -a video of me while i'm playing css ;-),485,2,1,0,24
tKPZ5ZvrTGM,2006-08-22T08:31:34Z,UCse4gxdCFS7f1RKc5YFnL_A,dilemmak47,Counter-strike skillz,ESEA,481,1,2,0,24
kRVEEZY4k-w,2006-08-01T07:52:52Z,UCy42lE2Fe8MyY7nuAmKR55g,andreitardea,counter strike pownage,look at me [7]FaNs{Cristiano Ronaldo how kill this motheerfuckers!,480,0,0,0,24
BkabPL_rS54,2006-08-20T20:55:13Z,UCSp61ufxGotpChBpW-q5SBQ,infect10n,Counter strike source,lol,477,0,0,0,24
p1QHX-DOg7U,2006-08-22T18:03:45Z,UCgJxLJJkj1FeE_ePJ6brzlg,pqppnc,Counter Strike - Owned by cLKk CS,foi em um campeonato de cs... na lan,468,0,0,0,24
Xfl-jaN1p6A,2006-08-16T17:07:23Z,UCfergfZPuXE3HYoKnUI5EEw,udahsudahd,Counter-Strike  -  go.br ' Stanley,go.br ' Stanley,465,3,0,0,24
hE6tbGenWc4,2006-08-20T18:16:48Z,UCfLC_LbYPvek5_UOKpIsk_Q,DevilDucky,Counter Strike (facti0n),Frag Highlight.,460,5,1,0,24
rcUrw7KjWpM,2006-08-21T16:15:32Z,UCNaBh-e0vprHDIcNhvzuztw,masterkiller90,counterstrike,This is the intro from www.kill4frags.de,455,4,0,0,24
Xl-tM-Qxc7w,2006-08-28T13:22:40Z,UCD_n17hrnr4-b0-A0t1W5uw,Abdinuyasha,Counter Strike Source by Abdi,yeah da hatte ich wie im video steht langeweile ^^,450,1,0,0,24
tHUx4J34xlw,2006-08-24T22:02:00Z,UCzGtSyxf9L2uD0-FftBtsRA,BlueSoul2,Girls Strike Natali,Cs Movie Of My Big Sister,430,1,1,0,24
CtAZW6OwRdE,2006-08-20T02:31:20Z,UCdIUsQzNa23KiMc_TKN0x3g,dolirol,Counter-Strike 1.6 LdJ TeaM Em TesTe,eh Apenas um TEste de filme meia boca,422,0,0,0,24
Ftq15Xiih4c,2006-08-02T01:28:33Z,UC05m2wcwEmLr1TI-TDg8L5Q,friar4,counter strike video,just clips from scrims and pubs,417,0,0,0,24
zgJ53SgJz9I,2006-08-27T19:57:28Z,UCZY_MPjOLCUWM-PqO5dhFbg,wickedRu5514n,DBHtest,"just testing, nothing more.",409,2,0,0,24
oTjqssct_P4,2006-08-26T05:55:37Z,UCse4gxdCFS7f1RKc5YFnL_A,dilemmak47,Counter-strike The Movie,Movie by watgaming or i_have_paws.  All shots were played in an ESEA pug.,392,3,2,0,24
A_3kjFaPSbM,2006-08-13T17:17:32Z,UCi2qkfQw-jC234uia9EO5Sg,ILUVITAR20,Egipto Corte 1: Counter Strike a lo pobre,Corte nº1: flipándose a lo Counter Strike por las ruinas del templo de Karnak.,387,0,0,0,23
-goKiaOR06M,2006-08-27T02:29:25Z,UCw47wVvTzVGqvY99_rUWPkg,bigpizzaman,counter-strike boom,c'est un video maran de 2 cave pi 2 bombe :P,380,0,0,0,24
3A7nJ6gNro4,2006-08-04T11:17:36Z,UCR0jdIgTTAYQoWAkTq0ok_Q,True808,Frenchi CS MOVIE,He's Bad,357,1,1,0,24
TrTBoivU0bc,2006-08-08T03:03:01Z,UCH9HZatvMS3PD3elHsbF5Dg,Fields01,Counter-strike boba,clips of me playing cs,340,2,0,0,24
9u7_uXFgW1o,2006-08-28T01:32:15Z,UCNl-S4JFSkqvwACI9c7Q4yw,carlos colorsponge,nin counter Strike head shot,"nada , no son una maravilla de frgas pero no estan mal

dedicado a laura",336,1,0,0,24
1GluQAX7Pho,2006-08-27T19:57:09Z,UCwzjsnuXx6uZNTZbjPYHBmg,davidohoffi1,queN mit dick Mücke #2,queN geht ab !,335,1,0,0,24
a2iO8A9VX_g,2006-08-05T20:00:39Z,UCTomDiCmqSqXgu3xzzh4QeQ,Brendan90,Counter Strike video,Hey its a video of me playing counter strike,332,0,0,0,24
4I4M5O6mDaI,2006-08-10T11:34:58Z,UC-CEkXv3P07HPCOzkw5f6kw,R4Tm56,counter strike source [L.A.C] team,video de R4Tm et Swattty de la team lac jespere ke sa vs plaira,326,1,1,0,24
J5HVooRlw0A,2006-08-25T22:47:48Z,UC3NiX8oLXSnUatdmpgt1sIQ,Spooked1,Ownage Strike,This is my First vid and i want to show my ownage.,322,6,5,0,24
hnVPAricFGk,2006-08-28T21:49:16Z,UCH6flFjb1JwEETozKEPTBCw,anonymousnick,css,couple of good rounds,321,0,0,0,24
89VRNiseQp0,2006-08-16T05:38:43Z,UCXMlcFecMCmcxfPFd83mINg,cessnaa172,[SC]'s Counter Strike Weekly #2,[SC]'s Counter Strike Weekly,314,1,1,0,24
Yy_lJ_WtFQA,2006-08-06T10:31:18Z,UCTvllIe51z2HQt9DPJUA3JQ,Jambo090,CounterStrike:Source Ownage,A quick film that I made whilst I was playing CS:S.,308,1,0,0,24
xE3dvv9BEIA,2006-08-01T17:22:29Z,UCKUJR05keIZhrpp993-CuQQ,ShaKooNX,Counter-Strike Source Video,Here you can see my results of the Experiment with a bazooka!,291,0,0,0,24
sGHg4x1elE4,2006-08-25T23:03:02Z,UCGCHB5XQ0dYNctcDtVFgdvw,itallobn,Counter-Strike - rioT -,do tempo do koeh? ...,271,0,1,0,24
_jueOv6lqgY,2006-08-31T17:30:51Z,UCsJAqbqNhiq3S0dKtbtk-mw,amarelow,Pelad0_ Counter Strike,antigo One agora Pelad0_,266,2,2,0,24
2JY5-0VzSsA,2006-08-09T07:16:27Z,UCnXzupP31XlKFPEo2RecxGQ,TBMarineSniper,Counter-Strike:Source {TB}MarineSniper#mK,my first vid...,246,0,0,0,24
5PIML7d1K_c,2006-08-13T22:57:22Z,UCz4qCDQQzj8jc_SI0gYm9Aw,matski100,counter strike source my first vid,my first css vidoe hope you like it :D but dont blame me if u think i wasted 1 min of your time lol :D,245,3,1,0,24
-NyJpbeh_yQ,2006-08-26T17:50:05Z,UCh5yUagAtWyH46dhFOPStSg,MasterSpook,Counter-Strike:Source Video,"Me messing around with counter strike, owning and being owned.",245,0,1,0,24
MWT1mfkQku4,2006-08-03T04:05:36Z,UC3j591-aEO7ldgCiLarkciA,ShadowStalker17,Counter Strike: Source,Banned players,226,1,1,0,24
pnIcJKdjT7s,2006-08-02T22:31:58Z,UCuT0G0hVbskjH9oi9MVA2fQ,3RoT1Ca,counter strike,Watch&Learn,220,1,1,0,24
NWffCDvlZ5U,2006-08-09T10:44:21Z,UCpPHHhCcciE_XQE88yl-jjw,gescheit,counter-strike,cod,217,0,0,0,24
mGMA7monXbg,2006-08-27T14:55:21Z,UChbxsGjgL21YY_I4mNfaJQA,Ms0wn4g3,counterstrike,ownage,216,0,1,0,24
bWsanHoBwvo,2006-08-12T02:32:52Z,UC7_fytXMlhuQUSxt5aI16Lg,Tony L,#thesuck-`_raZor,#thesuck,215,2,1,0,24
0agv9eOK4xM,2006-08-07T14:16:59Z,UCWA3QvPTFf-CTkTTEzn3XYQ,artoorcik,Counter-strike empress aka hieronim,polish cs player kill bots,211,2,1,0,24
sS-Hae4bXqg,2006-08-28T22:24:42Z,UCmmpkK6eliolWdLRZXTvBqQ,boowho91,Counter Strike: Vengence,Sweet frag demo,208,0,0,0,24
9EaZtjD2pSY,2006-08-04T08:21:33Z,UCkWKaQXUFiG7AomuyTrB8vA,habib1337,Counter Strike Source,WoW friends playing CSS,207,2,0,0,24
jyMP4Ju7WyM,2006-08-12T11:48:43Z,UClC-g0q4ad9XXOfvUe1tw7Q,bumbumalaka,Testing Buttsmackmodel,sweet altmodel for the M1.,189,1,0,0,24
EQqfVbM086k,2006-08-23T13:56:44Z,UCs2gGW1InWDbaO98gAqv0Hw,eightbitaiden,Counter Strike Boredom,Counter Strike Boredom,187,0,0,0,24
Sfqr0HUqvE8,2006-08-18T21:36:08Z,UC015T-kkAwgiZeThhbc-9IQ,Ivo Menezes,Counter Strike - Itsucks,Dia de Fúria,181,1,0,0,24
9Q_FtLR8ags,2006-08-08T02:33:51Z,UCr44rU_4KE1WPKSNqkZE-JA,chucktaylorcss,Counter Strike Source Video - chucktaylorcss,css intro,170,2,0,0,24
Zc4KAY5P6xc,2006-08-24T10:31:42Z,UCMYDYkQNFgSgXU_vQ0kMfaQ,yoalica,counter-strike,film cu mine,168,1,0,0,24
61kd3oUsMSY,2006-08-31T11:18:51Z,UC8EyJ92WrKeRRJiYnFFAwsA,teefownzjoo,counter strike funn,"hi im teef

im baked.",147,0,0,0,24
mdFm7C2G1Zc,2006-08-24T10:41:06Z,UCMYDYkQNFgSgXU_vQ0kMfaQ,yoalica,counter-strike,film cu mine,145,0,0,0,24
jeRl9lxw8Ug,2006-08-24T10:37:46Z,UCMYDYkQNFgSgXU_vQ0kMfaQ,yoalica,counter-strike,film cu mine,144,0,0,0,24
jLE7rpeM0po,2006-08-11T19:11:57Z,UC-CEkXv3P07HPCOzkw5f6kw,R4Tm56,counter strike source-R4Tm,[L.A.C],144,0,0,0,24
ubbn8Vn4tEw,2006-09-28T13:21:29Z,UCCbDukbr8glwYLnOqmdW5PQ,b3rgm4n,Counter strike....,haiaw0tha.....,50,0,0,0,24
-rWaY2FN44g,2006-09-20T16:34:15Z,UClt8lKVLhpxzDOfRPQPFvFQ,s13roster,Counter-Strike,S-13-Roster,43,0,0,0,24
i8pu8KzCx3U,2006-09-26T23:49:00Z,UCCb5UUsfduUIEMX1oPcsoPA,bigsomms,Counterstrike 1.6,This is a very short test clip,43,0,0,0,24
bhgwxYtHUBw,2006-10-05T20:18:47Z,UCsZGyUecTbAqMvZEfpoxTnw,scotty0100,SK vs NiP CPL Winter 2005: Spawn Ninja Defuse,"A clip from Spawn - Still Mighty where Spawn from SK tries to ninja defuse.
Music - Redman - Smash Sumthin'

Spawn Mighty was made by Chillside Productions.",3089806,12095,2308,0,20
etyoVCt4fr8,2006-10-23T22:28:50Z,UCM5zndYjkSDt7k6osvG7wgg,LordButterbrot,Best Counter Strike movie 4 ever (part1/2),"http://s1.sfgame.de/index.php?rec=79240
take a look please ^^

You need a motavation to play counter strike?
Here is it, look & enjoy it!",1969727,7636,2422,0,1
NjvumoBfsD8,2006-10-27T21:49:42Z,UCi1XjYXPFgCRT8dJabQzhZA,kalga,cs_assault attack-Return of the unskilled part 1,"Die geniale Persiflage auf den Counter Stike-Wahn.

Wer CS spielt, erkennt sich irgendwie wieder
Teil 2 net vergessen anzusehen^^",1104655,3472,392,0,1
Y_o3IpNVFF4,2006-10-13T21:09:03Z,UCecVrStFKEdjKBE-iXZXMDQ,wowhalo2500,counter-strike condition zero,just me 1,1011838,1378,942,0,24
0q6tUImmhbM,2006-10-28T22:50:13Z,UCmRACmH-dOXqJwAFeW4KQxg,logitechg15,counter-strike 1.6 frags video,"READ THE INFOOOOOOOO
OLD VIDEO, DON'T COMPLAIN
SONG IS DJ DEAN - PLAY IT HARD 
RECORDED WITH FRAPS, EDITED WITH WINDOWS MOVIE MAKER(lol)
0:1:37910 - Mar 03, 2008 Counter-Strike:
Invite lmnz ABI Joined",579005,972,516,0,24
d1kd_cOmLPk,2006-10-11T06:51:26Z,UCnhxJ453Ew9C2HveLIPmBEQ,Aj Woot,Counter-Strike Song,"Enjoy!

Also Remember in 13 years some guy named Jeffery Epstein will defiantly not kill himself.",460756,1747,430,0,20
4uKBy4JhQw4,2006-10-23T17:22:20Z,UCh4RwFOwgsTAb24Dww-DJEA,rpg600,Video aAa counter strike : Kinslayer,Une partie de la video aAa's Frags collection summer-atumn 2002 avec la musique Kinslayer de nightwish.,412369,630,193,0,10
XYXvxSoVHNg,2006-10-15T18:16:27Z,UC5XbApBgVl6_12ttXLbtl0w,Silencer3007,Counter-Strike Movie (Lustig) Part 1,Lustiger Counter-Strike Cartoon Film Part 1,344586,1566,155,0,23
rE7vl6qvY7Y,2006-10-02T05:15:54Z,UCLKuwQj3GoyuOsfihPQ1csQ,serbster,Counter-Strike 1.5 Gameplay,"A movie i made back in 1.5 for my clan.

To answer some questions, there is no ""hacks"" or cheats in this video, i sped up the video speed by accident when i was collecting hundreds of screenshots inorder to make this video. Yes there is one clip of a member playing vs bots, i didnt have enough recorded footage so i through it in. And yes there is footage from pubs, cal-o (cyber athletic league) matches and pg matches (Proving Grounds League). Remember this video was made in 2002-2003, the core members from this clan eventually played in cal-m and cal-i. My other clan video has footage from a cal-im match if u are intrested. http://www.youtube.com/watch?v=Uon2pZpM_oc

*Had to change the song inorder to keep this video on youtube. old song was lying from you - linking park, new song because of me - seether*",338918,367,272,0,24
AViaqa799iI,2006-10-31T21:33:56Z,UCsMDjuVtsZFuIS5Q2II0flg,Rozq,Polska Scena Counter-Strike Source 3,"Serdecznie zapraszam na najpopularniejszy na SWIECIE serwer CS 1.6:

» Nazwa: Puchatek [4FuN] @ 32 slots
» IP: 84.38.95.197:27020

... a takze na nasza strone:

http://cs-puchatek.pl/

Wg znanych serwisow rankingowych serwer jest najpopularniejszy na swiecie pod wzgledem frekwencji graczy. Innymi slowy, Puchatek [4FuN] jest pelen 24/7.

Zapraszamy!",219742,776,160,0,23
QSarjO4dfb4,2006-10-29T08:32:42Z,UCexl4FLtxr3t4zku91k7Erg,RabbitSick93,counter strike source wallhack,"This Is The First Movie Ever Made By Rabbit-Sick.
 Here You Can See A Movie With Wallhack.",155145,83,78,0,24
CeK2GJUN1pU,2006-10-30T00:07:08Z,UCIggcILXEHQxoA6ThjynVgA,EliteSonx,Counter-Strike Video (Die Hard Clan) Part 1,"A sick Counter-Strike clan playing it up
Part 1 of 2",99660,200,78,0,24
ubPooWDlqZA,2006-10-08T07:31:37Z,UCmRACmH-dOXqJwAFeW4KQxg,logitechg15,counter-strike 1.6,VERY OLD MOVIE,97640,158,90,0,24
TnqDG2BSm0E,2006-10-18T05:01:50Z,UCCwAsqbpumL61kYPbAe8fdA,p4r4b1s,Counter-Strike Pro,unser video,91766,162,126,0,24
fEk_t7n-5wc,2006-10-16T23:48:04Z,UCas2dzomK3Jl0ZjUsgBlgTA,katasuke,counter strike pro gamer 1,"http://www.youtube.com/user/siwilTV

New canal for D3 ! Open very soon ;)",80804,104,0,0,24
ZlTtq0CXeV4,2006-10-18T20:33:13Z,UCdXqXykw55YXk41RuoeBhUQ,lemajor666,counter strike source,voila mon pote sur counter strike ! sur du rhapsody,57548,68,43,0,24
DIWhH7xR2N8,2006-10-11T12:47:05Z,UC42RNxUYAgbdvq1qzpM4Gmw,orloug,Counter Strike: Lego,Counter Strike: Lego,50345,86,,0,1
Wm8N_FjIFSw,2006-10-28T16:23:16Z,UCWwgIhv71mcp9UTDQ22EYxg,SerialSniper,Counter-Strike: Source - wtf?,Colt silencer glitch,46657,59,74,0,24
yQ5sLOOrK9E,2006-10-20T07:40:06Z,UCuCae0ICz0kr7zFg2-AHneQ,michael demarco,Counter Strike Jump Map,My first video of a Kz-Jump map.,45700,73,67,0,24
uy61V8DaOY8,2006-10-21T17:27:01Z,UCas2dzomK3Jl0ZjUsgBlgTA,katasuke,counter strike pro gamer 4,"http://www.youtube.com/user/siwilTV

New canal for D3 ! Open very soon ;)",44915,66,0,0,24
ZdjNBeiQUk8,2006-10-30T01:27:14Z,UCfMILCFjnrA6UFQuYnjlAqw,zojoakooz,Counter Strike surf_simpsons_final,tuteee pasa el mapa surf_simpsons_final con los atajos.. .ke grox,44461,51,25,0,24
OjfieFngEoY,2006-10-19T15:15:07Z,UCqniRK3xTAlPJZ8RTC-VqdA,thebardofwar,hacking on CS:s [myg0t],A hacker on counter strike source. It looks like he was useing aimbot. (mayby flash hack?),43411,73,58,0,24
TudRB2XeCfM,2006-10-30T00:24:07Z,UCIggcILXEHQxoA6ThjynVgA,EliteSonx,Counter-Strike Video (Die Hard Clan) Part 2,"Sick Counter-Strike players playing it up
Part 2 of 2",39608,89,39,0,24
lS9F0AbEpiw,2006-10-29T16:14:38Z,UCFNK4Kvn2XVycoIxN8GgHtQ,deskers,counter-strike real,lol,38696,73,21,0,24
f02EuyPMX6M,2006-10-06T07:39:36Z,UCFSmjNgP1TcrmEA-6apX7mQ,deepthroat2IV,ARD Bericht über Counter Strike (199?),"ARD bericht über cs1.6...
bla bla zu brutal bla bla 
bla bla nur gewalt bla bla ...^^",38573,111,134,0,24
jB0aI24V9IU,2006-10-27T16:08:21Z,UCgcZoz4wsYHUvBaEE55dkyQ,MaSKa,Counter Strike WAD c2doom 6630,"Wow counter in mobile !!
incluye los mapas de_dust,de_dust2,cs_assault,cs_italy y de_aztec


DOWNLOAD!! 
http://www.mediafire.com/?1gzizd9pzl4

Original post: http://www.clubnokiasymbian.com/viewtopic.php?style=2&f=6&t=47359

VALID FOR ALL SYMBIAN MOBILES !",34395,27,30,0,20
EX0Qw7U6BCs,2006-10-11T17:45:39Z,UC_RjQbY3vguNmfOa3UjYG2g,dempapempa,"Double AK headshot in AIR, counterstrike",A nice AK47 double hs in the air :) Made by: dempapempa aka dennis malmsten,28730,68,36,0,24
gjEeN-542I8,2006-10-23T18:33:31Z,UCi1tAf4RTK8nq669atq3Yog,Pro7on,Finale CS(counter strike 1.6) al WCG Monza 2006,"Finale CS(counter strike 1.6) al WCG (World Cyber Games) Monza 2006, tra Svezia e Polonia con i polacchi vincitori!",27620,19,4,0,24
HIY0RJUhPM4,2006-10-31T04:19:51Z,UCzmxFvOB5CQNmpNXlrNYUpA,David “DchozN” Cho,E-Sports Match: Team 3D vs West Coast Rockers (FPS Montage),Follow me at http://Twitter.com/DchozN (@DchozN),27563,50,31,0,20
xjGShPnU7a4,2006-10-27T00:22:46Z,UCpXlMrvgM0YliE00ywdohDw,Kurz,Counter-Strike Goes Skateboarding - Street Style-Kickflip-2,Vol2 of CS Goes Skateboarding. Hostage Kickflips a big set of stairs on Dust,26367,38,5,0,24
13I-Bkoxw4s,2006-10-26T01:00:22Z,UCtd-ANkK1I_qVT9HN24Hlsg,GFKsouND111,Counter Strike: Source Super Jump,"A CS:S short video of ""Super Jump""",24115,28,16,0,24
TKQn98FkWec,2006-10-13T12:23:04Z,UCPTKXG6P-TFnzi1h6_Zb_Vw,Erk Ncr,Counter Strike 1.6 Things which must not do at CPL (2),a,23652,67,24,0,24
MfQRP11w8Us,2006-10-02T06:01:27Z,UCqOfZGstYgFyO-xGwCd2yEQ,delta193001,Counter Strike Source Zombie Server,Counter Strike Source Zombie Server,22793,45,45,0,24
Lmr_TeycvhY,2006-10-19T18:54:37Z,UC1EmwWzONv8iME79PPtKbtQ,r1lle,Counter strike source zombie mod,A counter strike source movie about zombie mod :D im killing some zombies enjoy,22550,68,34,0,24
IBOUUHEG43M,2006-10-25T13:02:52Z,UCF234Y0QRPTUT8GVIaKuvLQ,Siwei,NIP | ins ACE with DEAGLE in WCG 2006,NIP | ins ACE with DEAGLE in WCG 2006 against EG,21554,46,10,0,24
9_K4-FnC5aU,2006-10-17T00:08:00Z,UCas2dzomK3Jl0ZjUsgBlgTA,katasuke,counter strike pro gamer  2,"http://www.youtube.com/user/siwilTV

New canal for D3 ! Open very soon ;)",21350,50,0,0,24
wdybTrv8-OU,2006-10-13T14:45:34Z,UCraFSNT52I1DryU-9MzBsRA,Ludvig Noring,Counter-strike clan Smoking Hotshots Movie Pcw,Clan S.H of Sweden! Smoking Hotshots.,20973,27,17,0,24
3bKtUy4wd40,2006-10-29T21:05:42Z,UC-GUFDv15obt6CRl4W9yZJg,pulp87,Counter Strike Source de_dust,A cool video of counter strike source in de_dust map,19602,48,28,0,24
t0AKf-FZeAg,2006-10-14T20:27:23Z,UCQCq0gtl9Jo9zjUbdX8j_wQ,Jeff Rodgers,Sony Striking Range - Counterstrike Film?,"First seven minutes of ""Striking Range"", a movie influenced by professional gaming. It is being released by Sony on November 28th, 2006. 

Note: The president of CPL, Angel Munoz, is the male hostage in this opening scene (he gets pistol-whipped by a terrorist).",18359,27,27,0,24
VHCVbGUDKdY,2006-10-23T01:10:01Z,UCLZlyBUspLg0XukRJw6IOpg,Marco Bockler,Counter Strike Real,Counter Strike verarsche,16804,57,11,0,23
hCT_qDukYYM,2006-10-20T02:12:57Z,UCt8k8_HqMEpucdJNDrz8WtQ,dark,OMFG WTF IN CS?,OMG,16117,56,50,0,23
iwBBNSVgDbE,2006-10-01T17:58:53Z,UCCXSkCtoUHRMGvkYkBdDq9Q,lcn Mr,counter strike,kerkük=TÜRKMENİSTAN,15371,24,4,0,23
9zB1N0zwKy0,2006-10-18T04:47:15Z,UCzGJwOMn3n1ijeFsFD6PQhA,StillNoCake,CSS HITBOXES SUCK!,What a n00b game..!,14948,32,32,0,24
cpd6zsVSEak,2006-10-17T12:28:58Z,UCip0eXJnK3ptFK9Q8KcENbA,DaFuq!?Boom!,Counter-Strike 1.6 finnish funny,"lmao, u like it ? XD",14840,17,6,0,24
RKq7-diYYyg,2006-10-04T22:26:50Z,UCl3OH51vdM4ihssktXkWALQ,noel,Mark's Mini-CS Guide,"A quick little project I threw together (all in all including clips) in about 2 days so don't flame me too much :(
Enjoy!",13866,31,35,0,24
O6kG2cyrmXQ,2006-10-12T14:05:32Z,UCVlHbB7ynlVMPxnwwe8n3Xw,Garry Newman,Lua pickup box effects,Pickup c0ded in Lua..,13816,38,15,0,24
1KvYNassS8c,2006-10-23T05:56:51Z,UCG-B9gaRbxkXZk6GQ-O5SAw,SMWhit3out,Counter strike tutorial,Shitty tutorial with shitty quailty im srry i wasted your time with this,13288,9,32,0,24
zrPsHtA6JdY,2006-10-11T15:41:16Z,UCHbpQc_-yiro7GBTWWXDJeA,Dylan L,"Rich, But Not Smooth Counter-Strike Parody",Parody of the Michelob beer commercial redone in Counter-Strike!,13180,23,4,0,24
0i9oPvMyx_Y,2006-10-30T13:56:52Z,UCKbFO5VEXuD5L-M89LxieNQ,Silentdeamon,Counter Strike - HeatoN - Dust2,Une video de l'un des meillieur joueur au monde a Counter-Strike 1.6,13102,9,7,0,24
isWley3jayM,2006-10-30T04:42:51Z,UCMkdnPilW4tMPo0s0HtvXQA,Enigma5,Counter-Strike: Source Running on a Dell XPSM1210,Counter-Strike: Source on a Dell XPS M1210.  Check out the full review on http://www.thinkcomputers.org,11618,13,15,0,26
jAO_nscZAPw,2006-11-29T08:19:58Z,UC1t5IO0UVUYt9Tx2oIJtD8g,Ben Rimington,Counter Strike Scout Demo,Footage of me using a Scout in Css,7066,28,27,0,24
BqLr_BDdSjs,2006-11-07T18:39:00Z,UCjBRznHElfyu85AsLzLXO-Q,KAKADU DORDOR,Xs1cht Counterstrike 1.6 Pg on b4ck !,blub.blub..,6342,5,15,0,24
j39z2hJl3Ck,2006-11-08T18:32:15Z,UClpIqwoJnfl6Uc-oJe8FzVQ,FaithPlus1Rules,Counterstrike 1.6 Scoutzknivez,"Just me playing CS 1.6 having fun flying around.  CounterStrike, Counter Strike, CS 1.6, CS, cstrike.",6261,8,19,0,24
hSybLZMKNN0,2006-11-06T16:02:37Z,UC7x9UjsQbGlHW4QdITCMfjQ,Bruno Calado,Counter Strike:Condition Zero Movie (ace by Calado),Condition Zero Movie Ace by Calado counterstrike,6256,17,2,0,24
aoMXX8COcAQ,2006-11-09T22:55:55Z,UC4IjYZGLkPNKGJkBjvHgBaQ,CocoaCola,Counter-Strike 1.6 Frags,"Used Fsbanana.com for skins, but since they're illegal or something they had to take em down. So I used HLviewer, google it. And Photoshop, and if you look around you'll find some underground sites that still have some css skins. fsbana only has 1.6 skins, no css skins for 1.6",6169,16,14,0,24
h3sQFez8gPk,2006-11-28T05:46:33Z,UC6zjXM4S6gozXBVUyQIEF6Q,craftystreet,counter strike noob.eu,counter strike TRAILER of [noob.eu] 2007! (with mission:impossible song),5670,19,5,0,24
xpdWaplSFeM,2006-11-15T22:08:20Z,UCkRsAdIbHlRSO7I0gNidrFA,dublajciburada,counter strike mc donalds,counter strike in real world,5629,13,4,0,24
86UBHm1nt4A,2006-11-29T17:33:02Z,UCpqJH7lxodmBh5x-b-YGxDA,FXCHETO,FX-CHETO COUNTER-STRIKE CZ 1,CHETO EN EL JUEGO COUNTER-STRIKE CONDICION ZERO,5598,1,2,0,24
